Project name : GHG500.gmp 	 2018-04-13 12:03 	 by GRMCore2018
Output data : All the results for watch point 'GHG_YCD'

DataTime	Discharge[cms]	BaseFlowDepth[m]	SoilWaterContent[m]	SoilSatR	RFGrid	RFUpMean	FCData	FCResStor
2016-09-04 15:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 15:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 16:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 16:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 16:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 16:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 16:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 16:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 17:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 17:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 17:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 17:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 17:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 17:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 18:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 18:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 18:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 18:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 18:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 18:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 19:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 19:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 19:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 19:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 19:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 19:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 20:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 20:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 20:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 20:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 20:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 20:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 21:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 21:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 21:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 21:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 21:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 21:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 22:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 22:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 22:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 22:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 22:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 22:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 23:00	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 23:10	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 23:20	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 23:30	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 23:40	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
2016-09-04 23:50	       6	0.0692	0.1009	0.9300	0.0000	0.0000	0.00	0.00
